age	F	A	E	B	H	C	D	I	G
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
52.028071	0.0152437759220598	0.000178736256089074	0.0239974683368128	0.000172210160055672	0.0210704391092554	0.11356264091858	0.821561274878218	0.000356050800278358	0.00385741823242867
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
245.01346	0.0764218900487126	0.012885475295755	0.0519193145441892	0.0103159965205289	0.0633504446764091	0.151567653444676	0.608641705636742	0.0057263382045929	0.0191711823242867
204.511757	0.171072876826722	0.0278416889352818	0.0124565525400139	0.0308208093249826	0.0338223855254001	0.356324933890049	0.357348542797495	0.00710783089770356	0.00320435490605428
188.119453	0.0568593604732081	0.00549887404314544	0.0348954349338901	0.00560351287404315	0.0416302115518441	0.168136374391093	0.675924397355602	0.0023629826026444	0.0090888670842032
154.881915	0.021735739039666	0.000522384829505915	0.0329533876130828	0.00044737369519833	0.0319263952679193	0.119931885873347	0.784809162839249	0.000701842032011134	0.0069718093249826
117.879394	0.0183963980514962	0.000370704244954767	0.0328817042449548	0.000315887961029924	0.0301606548364649	0.114966736951983	0.795737310368824	0.000631687543493389	0.00653893389004871
86.313094	0.0137081823242867	0.000122025052192067	0.0176774773834377	0.000100559498956159	0.0154943368128045	0.110666402922756	0.839947526791928	0.000183997216423104	0.00209947181628392
52.268367	0.0121819672929715	9.58531663187197e-05	0.0170200013917884	9.57084203201113e-05	0.0144714015309673	0.109081952679193	0.844913588726514	0.00017069798190675	0.00196880514961726
21.489841	0.00373239109255393	6.78914405010439e-06	0.00609746972860126	1.42296450939457e-05	0.0046071704940849	0.0862185344467639	0.899023668058455	2.0661795407098e-05	0.000279050104384134
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
43.699856	0.00591774391092554	1.71391788448156e-05	0.0074294913013222	1.96687543493389e-05	0.00607666318719554	0.092054083507307	0.888060158663883	3.10925539318023e-05	0.000393908837856646
33.785788	0.00858386082115518	4.07432150313153e-05	0.0126179951287404	5.28441196938065e-05	0.0103107320807237	0.103101960334029	0.864067592205984	9.32268615170493e-05	0.00113100695894224
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
71.023614	0.0648009116214335	0.00207000069589422	0.0114697494780793	0.00632830201809325	0.0127273792623521	0.277756073068894	0.623144021572721	0.000495336812804454	0.00120818371607516
48.372014	0.00843656297842727	3.90521920668059e-05	0.0109977807933194	4.19401530967293e-05	0.00912660194850382	0.10063451078636	0.86982341196938	6.81475295755045e-05	0.000831941544885178
31.756992	0.00776477940153097	3.23375086986778e-05	0.0114560292275574	4.43785664578984e-05	0.00926013709116215	0.101110043145442	0.869316100208768	7.62289491997217e-05	0.00093996590118302
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
82.125576	0.210823617258177	0.0693071691022965	0.00741313778705637	0.0999877710508002	0.0267770132219903	0.409481810716771	0.16033423729993	0.011962021572721	0.00391324356297843
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
66.428601	0.310703002783577	0.530993747390397	0	0.0711680535838552	8.55741127348644e-06	0.0847613980514962	1.05991649269311e-05	0.00235454558107168	1.94850382741823e-08
63.753885	0.318309101600557	0.539874537230341	0	0.0592555198329854	3.82602644398052e-06	0.0803030118302018	6.25052192066806e-06	0.00224766805845511	2.78357689631176e-09
47.51693	0.307664810716771	0.518319420320111	2.92275574112734e-08	0.0741056951983298	3.43138482950591e-05	0.0907242247738344	3.98970076548364e-05	0.00911113013221991	3.90396659707724e-07
29.654736	0.230403764091858	0.658393361864996	0	0.0554717244258873	1.08893528183716e-05	0.0505756854558107	6.99860821155185e-06	0.00513752540013918	5.63674321503131e-08
17.650979	0.111059162839248	0.806210783576897	0	0.0610744641614475	7.52957550452334e-07	0.0210955149617258	2.06680584551148e-07	0.000558982602644398	0
15.349921	0.16218901322199	0.735729147529575	0	0.0665127766179541	6.15100904662491e-06	0.0325281419624217	1.78496868475992e-06	0.00303281558803062	9.04662491301321e-09
2.294486	0.00797719832985386	0.724669911621434	0	0.254545960334029	4.84342379958245e-07	0.0127653075852471	0	4.11099512874043e-05	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.184171	9.8501043841336e-05	0.999897102296451	0	3.72790535838552e-06	0	0	0	7.04940848990957e-07	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
9.957738	0.0658580946416145	0.613786227557412	0	0.252709342379958	1.01043841336117e-05	0.0669861837160752	1.69659011830202e-06	0.000648288100208769	6.95894224077939e-10
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
8.410745	0.0969971642310367	0.886892164926931	0	0.0078027167710508	1.89979123173277e-07	0.00696202018093249	1.46137787056367e-08	0.00134562908837857	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
58.518578	0.307439427974948	0.521149910229645	0	0.0784929116214335	1.0651356993737e-05	0.0887172289491997	1.51844119693806e-05	0.00417459986082116	3.34029227557411e-08
32.07833	0.299391339596382	0.538369127348643	1.1134307585247e-08	0.0686510139178845	3.92790535838553e-05	0.0815995553235908	3.11475295755045e-05	0.0119180222686152	3.72999304105775e-07
1.970183	0.00709426652748782	0.992509823242867	0	0.000302270702853166	0	3.67954070981211e-05	0	5.67919276270007e-05	0
0.589711	0.000977884481558803	0.998976168406402	0	3.80243562978427e-05	0	6.79888656924151e-07	0	7.19902574808628e-06	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
51.837808	0.273576333333333	0.522542082811413	9.04662491301321e-09	0.106179705636743	3.42839248434238e-05	0.0908317014613779	3.3794711203897e-05	0.00680157620041754	3.95267919276269e-07
9.608006	0.0605971586638831	0.907080939457203	0	0.0246555448851775	2.81837160751565e-07	0.00685589004871259	1.04384133611691e-08	0.000810077244258873	0
6.599625	0.0284911489213639	0.794782813500348	0	0.153253449547669	8.41475295755046e-06	0.0203419638135003	2.22686151704941e-08	0.00312206123869172	0
3.281944	0.00182927139874739	0.851585589422408	0	0.000275645789839944	7.38343771746697e-07	6.73973556019485e-06	0	0.146301922059847	0
3.065725	0.0136035184411969	0.976719821155185	0	0.00918121433542102	6.95894224077939e-10	0.000382357689631176	0	0.000113053583855254	0
1.012393	0.00278220946416145	0.99707816144746	0	0.000112668058455115	0	5.58803061934586e-06	0	2.13256784968685e-05	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.386169	0.00028327139874739	0.746504392484342	0	0.252679946416145	0	0.000531157272094641	0	1.1419624217119e-06	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
39.034509	0.191647618649965	0.582418462769659	2.78357689631176e-09	0.13583955184412	3.58489909533751e-05	0.0867831885873348	2.1812804453723e-05	0.00325303131524008	4.21016005567153e-07
0	0	0	0	0	0	0	0	0	0
26.159264	0.166977858733472	0.790084350730689	0	0.0173240375782881	1.2366040361865e-06	0.0229588302018093	8.60821155184415e-07	0.00265270006958943	0
10.986994	0.0659280327070285	0.927109583159359	0	0.00327468128044537	4.17536534446764e-09	0.00321565762004175	0	0.00047199652052888	0
9.227	0.0702320480167014	0.919829063326375	0	0.0054007139874739	4.31454418928322e-08	0.00372019067501739	0	0.000817877522616562	0
4.782949	0.0154261913709116	0.978759395267919	0	0.00525103827418233	0	0.000438097425191371	0	0.000125251913709116	0
3.534758	0.00580620320111343	0.919631227557412	0	0.072139450243563	1.32219902574809e-08	0.0023969770354906	0	2.60501043841336e-05	0
2.790645	0.00385093249826026	0.996018495476688	0	0.000101514961725818	0	1.13138482950592e-05	0	1.76701461377871e-05	0
2.388542	0.0136898615170494	0.985421160055672	0	0.000634773834377175	0	0.000135720250521921	0	0.000118502435629784	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.968865	0.00102644189283229	0.998884897007654	0	8.02616562282533e-05	0	7.9540709812109e-07	0	7.53027139874739e-06	0
0.594818	0.00017870981210856	0.997282292275575	0	0.00253506610995129	0	2.76896311760612e-06	0	1.03409881697982e-06	0
0	0	0	0	0	0	0	0	0	0
0.507529	0.000483117606123869	0.745668342379958	0	0.252949578983994	0	0.00089689770354906	0	2.02366040361866e-06	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
15.984481	0.0545627230340988	0.940372920668058	0	0.00252421224773834	0	0.00235647738343772	0	0.000183646485734168	0
14.391245	0.105218888656924	0.876541770354905	0	0.00837858872651357	2.24077940153096e-07	0.00846289700765483	5.01043841336116e-08	0.00139747877522617	0
9.36393	0.0357588441196938	0.96134339039666	0	0.00160540918580376	6.95894224077939e-10	0.00101385316631872	0	0.000278491997216423	0
4.937715	0.0158213702157272	0.982842059151009	0	0.00102912108559499	0	0.000210791927627001	0	9.6652052887961e-05	0
4.090417	0.0203806868475992	0.972277036882393	0	0.00658327418232428	1.39178844815588e-09	0.000577911621433542	0	0.000181061934585943	0
0	0	0	0	0	0	0	0	0	0
1.943991	0.00283541196938065	0.896017908837856	0	0.0992789610299235	2.78357689631176e-09	0.00185653235908142	0	1.11510090466249e-05	0
0	0	0	0	0	0	0	0	0	0
1.364278	0.00490071816283925	0.994837674321502	0	0.000205343771746695	0	1.74836464857342e-05	0	3.87599164926931e-05	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
6.382746	0.0243812679192763	0.974188154488518	0	0.000822644398051496	0	0.000468270006958942	0	0.00013966388308977	0
3.706832	0.0290887021572721	0.968481260960334	0	0.0015363583855254	6.95894224077939e-10	0.000611666666666667	0	0.0002819624217119	0
0.004383	6.95894224077939e-10	0.999999999304106	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4.142964	0.0333821948503827	0.963660297146834	0	0.00181900487125957	6.95894224077939e-10	0.000806187195546277	0	0.000332304105775922	0
0.224682	0.000146150313152401	0.99984729157968	0	5.48155880306193e-06	0	6.95894224077939e-10	0	9.89561586638836e-07	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
12.360895	0.0673814961725818	0.908121858037578	0	0.0187682150313152	8.55949895615865e-08	0.00535451078636047	0	0.000373775922059847	0
10.504436	0.102257512874043	0.758265957550452	0	0.112003105080028	4.84690327070285e-06	0.0260314411969381	5.72720946416146e-07	0.00143648295059151	6.95894224077939e-10
1.418448	8.0804453723034e-05	0.464842456506611	0	0.534564018093249	0	0.000512303409881698	0	3.86917188587334e-07	0
1.391019	3.48573416840641e-06	0.00910694154488518	0	0.990467568545581	0	0.000421913709116215	0	0	0
1.314471	2.86917188587336e-06	0.000992770354906054	0	0.996139983994433	7.29993041057763e-07	0.0028635636743215	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.491932	0.000454636047320807	0.745781777313849	0	0.252916525400139	0	0.000845089074460682	0	1.88796102992346e-06	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5.171529	0.00614684342379959	0.993679057759221	0	0.000125070285316632	0	2.85963813500348e-05	0	2.04070981210856e-05	0
4.898779	0.02064367710508	0.977943730688935	0	0.000923395963813501	0	0.000320991649269311	0	0.000168214335421016	0
3.279833	0.0106666819763396	0.988780609603341	0	0.000394725121781489	0	8.64871259568545e-05	0	7.14885177453026e-05	0
2.28925	0.0126915824634655	0.986500103688239	0	0.000582693110647182	0	0.000116705636743215	0	0.000108910925539318	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2.484507	0.00286122338204593	0.997089350730688	0	3.87696590118302e-05	0	5.31732776617955e-06	0	5.27974947807934e-06	0
2.448236	0.0143031043841336	0.984757188587334	0	0.000667156576200418	0	0.000148123869171886	0	0.000124462769659012	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5.763968	0.0332925219206681	0.671133687543494	0	0.253549109255393	3.25260960334029e-06	0.0417821844119694	2.12943632567849e-07	0.000238945720250522	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
373.78132	0.0120996012526096	0.00106961795407098	0.223655844815588	0.000532435629784273	0.116252196938065	0.0665964411969381	0.393087828114127	0.0119305421016006	0.174775478775226
356.139172	0.016297925539318	0.00323374947807933	0.262952608907446	0.00231394084899095	0.130176040361865	0.0565496499652053	0.257003489909534	0.0185823639526792	0.252890200417536
295.738451	0.0169776764091858	0.0023867341684064	0.290488810716772	0.00197507167710508	0.0994187348643006	0.0652964732080724	0.29449701809325	0.0104632164231037	0.218496290883786
236.428406	0.0115431586638831	0.00135544119693807	0.365749917188587	0.00102212038970077	0.102926424495477	0.0470258670842032	0.218600601948504	0.00909704732080725	0.242679444676409
83.304841	0.0225484203201113	0.000688997216423104	0.0448930480167015	0.000582659707724426	0.0417299039665971	0.117871392484342	0.757623770354906	0.0013136040361865	0.012748148921364
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
184.872361	0.00817432219902575	0.000887850382741823	0.438307787752261	0.000549171885873348	0.107590759916493	0.0250095267919277	0.0819159074460683	0.00775398329853862	0.329810693110647
173.246068	0.00880524425887265	0.000447072372999304	0.487613029227558	0.000441500347947112	0.0483468698677801	0.0434022407794015	0.190768020876827	0.00219440848990953	0.21798159151009
138.963204	0.00427513221990257	0.000250338900487126	0.65022535768963	0.000318123869171886	0.0472689185803758	0.0219923131524008	0.0780997376478775	0.000980284620737648	0.196589764091858
106.66755	0.0148202011134308	0.000206084203201113	0.0257870953375087	0.00018155114822547	0.0241044140570633	0.11023954697286	0.820194821155184	0.000385251217814892	0.00408100069589422
84.275397	0.0117044057063326	0.000102755045233125	0.0198288135003479	7.44773834377174e-05	0.0191375762004175	0.10194114822547	0.844166512874044	0.000264838552540014	0.00277947738343772
73.999202	0.0208590431454419	0.000502683368128045	0.0386731266527489	0.000431639526791927	0.0355530167014613	0.11747014822547	0.775962127348644	0.000962961029923452	0.00958526026443981
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
268.346177	0.0340317724425888	0.0214454906054279	0.1913455782881	0.0197476263048017	0.249699215727209	0.0572074474599861	0.171740357689631	0.0474761475295756	0.207306350034795
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
280.226316	0.0307076979819067	0.0046120173973556	0.108360584551148	0.0041952199025748	0.099112183020181	0.10884874460682	0.567420491301322	0.00805695128740432	0.0686861078636047
129.750752	0.0225393347251218	0.000758123173277661	0.0495775379262352	0.000610421711899791	0.0479288677800974	0.116652897007655	0.745156965205289	0.00156610368823939	0.015209711203897
85.236451	0.0228583528183716	0.000731087682672235	0.0461745929018789	0.000617160055671538	0.0429994384133612	0.117897606123869	0.753875308281141	0.00139284551148225	0.0134536144745999
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
58.75767	0.0172332881002088	0.000259434933890049	0.0284284766875435	0.000237261656228253	0.0254052025052192	0.115373466945024	0.807228035490606	0.000506992345163535	0.00532782254697286
0	0	0	0	0	0	0	0	0	0
0.057606	0	0	0	0	0	7.90883785664579e-06	0.999992047320809	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
274.911547	0.00122929088378566	0.000205102992345163	0.50494243980515	0.000191933890048713	0.042707509394572	0.00442923312456507	0.0112289060542798	0.00134039039665971	0.433725191370912
228.513837	0.0102062881002088	0.00200902783576896	0.482056159359777	0.00183638552540014	0.0740346659707725	0.0295356096033403	0.076358819763396	0.0049560953375087	0.319006969380654
4.90865	1.05288796102993e-06	0	0.980303846207376	0	0.000194872651356994	0.000513307585247041	0.0114265066109951	1.32219902574809e-08	0.00756032846207376
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
94.807017	0.0242189498956159	0.000955956158663883	0.0524549255393181	0.000803951983298539	0.0491902797494781	0.117804688239388	0.735581052192066	0.00181574460681976	0.0171744773834377
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
164.908201	0.000363129436325678	0.000136878218510786	0.371245984690327	0.000236997912317328	0.0841200598469033	0.00126863743910925	0.00429154766875435	0.00221093041057759	0.536125811412665
135.563777	0.000529300626304802	0.000214830897703549	0.488316305497564	0.000463458594293667	0.0311835149617258	0.00152277870563674	0.00308372442588726	0.000552379262352122	0.474133685455811
77.470891	0.0372882282533054	0.0278568253305497	0.357753157272095	0.0448610737647878	0.10494474460682	0.0590506019485038	0.025670350730689	0.023449133611691	0.319125897007655
30.984915	0	2.15727209464161e-08	0.079755267223382	1.24147529575505e-06	0.0331996096033403	2.16423103688239e-07	6.94780793319416e-06	8.68782185107865e-05	0.886949707724426
0	0	0	0	0	0	0	0	0	0
28.690034	0	0	0.214051087682672	1.67710508002783e-07	0.00432309394572025	1.22477383437717e-07	1.8865692414753e-06	5.91022964509396e-06	0.781617410577591
16.51293	0	0	0.487119745302714	0	0.000260718162839249	1.95546276965901e-07	2.40848990953375e-06	5.84551148225469e-08	0.512616771050801
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
11.617941	4.87125956854558e-09	3.55601948503827e-07	0.0194402275574113	6.32080723729993e-06	0.138106824634655	6.30480167014619e-07	1.43820459290188e-05	0.000551141266527487	0.841879908837856
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
94.162922	0.000331615866388309	6.4330549756437e-05	0.509388448851774	0.000150182324286708	0.0400176638830898	0.00233680167014614	0.0104710083507307	0.000443040361864996	0.43679691092554
53.088379	5.16353514265831e-07	1.1704940848991e-06	0.321573910925539	5.6471816283925e-06	0.00946251496172582	4.76478775226165e-06	2.45414057063326e-05	3.2089770354906e-05	0.668894627000696
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
68.693426	0.00747808698677802	0.00372869867780097	0.0568287912317328	0.00261781419624217	0.621773238691718	0.022997571329158	0.141459864300626	0.036922689631176	0.106193249826026
34.716329	4.5437021572721e-05	0.000375462073764788	0.00370598399443285	0.000671399443284621	0.893099016701461	0.000154943632567849	0.000853393180236604	0.0465636485734168	0.0545307160751566
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
504.194809	0.00275667571329158	0.00374668128044537	0.326562771746695	0.00254959290187891	0.17135013013222	0.00259760194850382	0.0039061329157968	0.0321614182324287	0.452281302713988
311.64489	0.0100394933890049	0.015923885177453	0.135206153096729	0.0135836701461378	0.444989489909534	0.00955588587334725	0.0181642261656228	0.101353894919972	0.249095604036186
235.422511	0.00669784481558803	0.011755214335421	0.0940911704940849	0.0100506402226861	0.538586032707028	0.00666587125956855	0.0135711036882394	0.103124096729297	0.215458011134308
154.693693	0.00214927418232429	0.00542762769659012	0.0427733604732081	0.0046739074460682	0.685170068197634	0.00245303966597077	0.00633485873347251	0.098443615170494	0.152574299234516
96.529607	4.35212247738344e-05	0.000547427279053584	0.00839174460681976	0.000289109951287404	0.84059675295755	5.73521224773834e-05	0.000407233124565066	0.0802745254001391	0.0693923402922755
71.635077	0.000780851774530272	0.00245777731384829	0.0220766005567154	0.00260061099512874	0.772522697286012	0.00117482324286708	0.00362141892832289	0.0819975782881003	0.11276762769659
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
86.483742	0.00146968267223382	0.00375577105080028	0.0325576061238692	0.00370519137091162	0.728692571329158	0.00193771259568545	0.00523880654140571	0.0893767160751566	0.133265930410578
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
460.047221	0.00442193041057759	0.00361558037578288	0.343628144745999	0.00258679401530967	0.137750118302018	0.00535189631176062	0.00641832567849686	0.0183429443284621	0.475796599164927
382.93511	0.0340044008350731	0.0325315998608211	0.122488593597773	0.0216429665970772	0.387645219206681	0.0249854112734864	0.0230530709812109	0.102704617954071	0.24885645302714
189.415528	0.00220224217118998	0.00514482324286709	0.109658340292276	0.00449089770354906	0.521437439805149	0.00252907863604732	0.0061340779401531	0.0819852310368824	0.264330190675017
0	0	0	0	0	0	0	0	0	0
130.588273	0.000118448155880306	0.000470628392484342	0.0809154627696591	0.000363911621433542	0.52029019763396	0.000222505915100905	0.000812269311064719	0.0431280389700766	0.353678539318024
112.963911	0.000231207376478775	0.000185181628392484	0.183147481558803	0.000192910229645094	0.239675139874739	0.00114245302713987	0.00332510299234516	0.0120261266527488	0.560074384829506
87.045882	0.000619359777313849	0.000404705636743215	0.0137860438413361	0.000221892136395268	0.839564829505916	0.00435096450939458	0.0571952470424495	0.0301365400139179	0.0537203952679193
77.123444	0.012828040361865	0.00109143215031315	0.0516482929714683	0.000733401530967293	0.275970878914405	0.076635267223382	0.521316230340989	0.0149233674321503	0.044853102296451
53.060904	0.0113275873347251	0.00335193528183716	0.0710683583855254	0.00275389839944329	0.530125738343772	0.0399107870563674	0.22058185664579	0.0283606207376479	0.0925192407794016
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
74.076491	8.16979819067503e-06	0.000153854558107168	0.00211570563674322	0.000224019485038274	0.923681117606123	3.95024356297843e-05	0.000463760612386917	0.0393451858037579	0.0339687439109256
66.900443	4.31377870563676e-05	0.000132474599860821	0.00363576826722338	7.39227557411274e-05	0.927132292275574	0.000204063326374391	0.00347330410577592	0.0339771189979123	0.0313278302018093
62.346732	0.00389115170494086	0.00140683994432846	0.0333141301322199	0.00116540431454419	0.707949593597773	0.018368282533055	0.127015791927627	0.0398208281141267	0.0670679415448851
29.505547	0.00243055532359082	4.13938761308281e-05	0.0139358837856646	3.16597077244259e-05	0.227304511482255	0.0470697132915796	0.701181775226166	0.001733959638135	0.00627051078636047
0	0	0	0	0	0	0	0	0	0
28.88916	0.00418808281141266	0.00103785107863605	0.0392684050104384	0.00127716353514266	0.610031182324287	0.0305612776617954	0.244238341684064	0.0154490027835769	0.0539486485734168
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
32.03514	3.19457202505219e-05	0.00029709046624913	0.00295747181628392	0.000577918580375783	0.902772688239387	0.000122728601252609	0.000726478775226166	0.0427024843423799	0.0498112379958247
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
51.589268	1.49004871259569e-05	0.000256490605427975	0.00284888517745303	0.000302187891440501	0.897748218510786	4.36889352818372e-05	0.000383794015309673	0.051722074460682	0.0466797446068198
43.148908	0.000113886569241475	0.000689265135699374	0.00664217954070981	0.00100711830201809	0.863582748782185	0.0002886791927627	0.00131910299234516	0.0574742004175365	0.0688828051496173
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
23.203208	7.26304801670147e-06	0.000110522616562283	0.00113687473903967	0.000316036186499652	0.935387216423103	4.71760612386917e-05	0.000380702853166319	0.0288494453723034	0.0337647724425887
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
72.425138	6.62435629784273e-05	0.000635321503131525	0.00773707028531663	0.000556544885177453	0.848773312456507	0.000122503131524008	0.000754572025052192	0.0715679986082115	0.0697864398051496
62.262452	0.000473240779401531	0.00176330619345859	0.0161989450243563	0.00199891718858734	0.801290469032708	0.000802563674321503	0.00274303131524008	0.075713272790536	0.0990162421711899
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
334.151123	0.0833468684759917	0.0400777153792623	0.0571699387613083	0.0284279638135004	0.292852377870564	0.142181464857342	0.0361984043145442	0.154522804453723	0.163720498956159
300.714009	0.0122192679192763	0.00275876757132916	0.338444073068894	0.0023643583855254	0.117439812804454	0.0415419867780098	0.173318790535838	0.013272254697286	0.29864067223382
228.265166	0.00573408559498956	0.000929942936673626	0.386402543493389	0.000674676409185804	0.119131086290884	0.0213772233820459	0.0864350821155184	0.0113024057063326	0.368012951287404
168.90292	0.00452713639526792	0.000788834377174669	0.561058702157272	0.000808805149617258	0.0570598141962422	0.0152109777313848	0.0446833326374391	0.00260860612386917	0.313253770354906
0	0	0	0	0	0	0	0	0	0
66.178905	0.0191496673625609	0.000368032707028531	0.0334173945720251	0.000323934585942937	0.0303339561586639	0.116676818371607	0.791767658315936	0.000710235212247738	0.00725231106471816
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
156.732834	0.0241134780793319	0.00532009324982603	0.110667043841336	0.00426855254001392	0.365095132219903	0.0683558983994433	0.268644608211552	0.0405094265831593	0.113025763395964
110.319942	0.0113536624913013	0.000493611691022964	0.039183934585943	0.000241919276270007	0.155149215031315	0.0832288281141265	0.676741098121085	0.00805834933890049	0.0255494147529575
103.681623	0.0173697494780793	0.00255579331941545	0.0708857759220599	0.00183299512874043	0.265513335421016	0.0792693729993042	0.471447272094641	0.0221233562978427	0.0690023521224774
0	0	0	0	0	0	0	0	0	0
46.701969	0.00953733959638135	0.00270920668058455	0.0635003298538622	0.00235618719554628	0.548919160751566	0.0381446833681281	0.225600796102992	0.0255390570633264	0.0836931990257482
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
295.803617	0.0975115942936674	0.165364926235212	0.00184796033402923	0.134124696590118	0.079563443980515	0.043959	0.00107167710508003	0.466339787752262	0.0102169220598469
234.431534	0.0717349826026445	0.116325244954767	0.000203536534446764	0.0927532414752956	0.0140489763395964	0.0271642094641615	0.000474016005567154	0.676342763395964	0.000953013917884481
200.405865	0.0922591586638831	0.166851135003479	2.71419624217119e-05	0.122319553235908	0.00556367780097426	0.0321431064718163	0.000183940153096729	0.580388771746694	0.000263544885177453
188.108374	0.146605050104384	0.23510891927627	1.51558803061934e-05	0.1850523855254	0.003135456506611	0.0618536068197634	0.000232569241475296	0.367828792623522	0.00016806819763396
